id,time,ch1,ch2,ch3,ch4,ch5,ch6
66,2024-08-12 13-47-51,0.010,-0.030,0.003,0.0,0.0,0.0,,
67,2024-08-12 13-47-51,0.008,-0.028,0.003,0.0,0.0,0.0,,
68,2024-08-12 13-47-51,0.008,-0.028,0.003,0.0,0.0,0.0,,
69,2024-08-12 13-47-51,0.008,-0.028,0.003,0.0,0.0,0.0,,
70,2024-08-12 13-47-51,0.008,-0.028,0.002,0.0,0.0,0.0,,
71,2024-08-12 13-47-51,0.008,-0.028,0.002,0.0,0.0,0.0,,
72,2024-08-12 13-47-51,0.007,-0.028,0.002,0.0,0.0,0.0,,
73,2024-08-12 13-47-51,0.007,-0.028,0.002,0.0,0.0,0.0,,
74,2024-08-12 13-47-51,0.007,-0.028,0.002,0.0,0.0,0.0,,
75,2024-08-12 13-47-51,0.007,-0.027,0.002,0.0,0.0,0.0,,
76,2024-08-12 13-47-51,0.005,-0.027,0.000,0.0,0.0,0.0,,
77,2024-08-12 13-47-51,0.005,-0.027,0.000,0.0,0.0,0.0,,
78,2024-08-12 13-47-51,0.007,-0.027,0.000,0.0,0.0,0.0,,
79,2024-08-12 13-47-51,0.007,-0.027,0.000,0.0,0.0,0.0,,
80,2024-08-12 13-47-51,0.007,-0.027,0.000,0.0,0.0,0.0,,
81,2024-08-12 13-47-51,0.005,-0.025,0.000,0.0,0.0,0.0,,
82,2024-08-12 13-47-51,0.005,-0.025,0.000,0.0,0.0,0.0,,
83,2024-08-12 13-47-51,0.005,-0.025,0.000,0.0,0.0,0.0,,
84,2024-08-12 13-47-51,0.005,-0.025,-0.002,0.0,0.0,0.0,,
85,2024-08-12 13-47-51,0.005,-0.025,-0.002,0.0,0.0,0.0,,
86,2024-08-12 13-47-51,0.005,-0.025,-0.002,0.0,0.0,0.0,,
87,2024-08-12 13-47-51,0.005,-0.023,-0.002,0.0,0.0,0.0,,
88,2024-08-12 13-47-51,0.005,-0.023,-0.002,0.0,0.0,0.0,,
89,2024-08-12 13-47-51,0.005,-0.023,-0.002,0.0,0.0,0.0,,
90,2024-08-12 13-47-51,0.005,-0.023,-0.002,0.0,0.0,0.0,,
91,2024-08-12 13-47-51,0.003,-0.023,-0.002,0.0,0.0,0.0,,
92,2024-08-12 13-47-51,0.003,-0.023,-0.002,0.0,0.0,0.0,,
93,2024-08-12 13-47-51,0.003,-0.023,-0.003,0.0,0.0,0.0,,
94,2024-08-12 13-47-51,0.003,-0.023,-0.003,0.0,0.0,0.0,,
95,2024-08-12 13-47-51,0.003,-0.023,-0.003,0.0,0.0,0.0,,
96,2024-08-12 13-47-51,0.002,-0.023,-0.005,0.0,0.0,0.0,,
97,2024-08-12 13-47-51,0.002,-0.023,-0.005,0.0,0.0,0.0,,
98,2024-08-12 13-47-51,0.002,-0.022,-0.005,0.0,0.0,0.0,,
99,2024-08-12 13-47-51,0.002,-0.022,-0.005,0.0,0.0,0.0,,
100,2024-08-12 13-47-51,0.002,-0.022,-0.007,0.0,0.0,0.0,,
101,2024-08-12 13-47-51,0.000,-0.022,-0.007,0.0,0.0,0.0,,
102,2024-08-12 13-47-51,0.000,-0.022,-0.007,0.0,0.0,0.0,,
103,2024-08-12 13-47-51,0.000,-0.023,-0.008,0.0,0.0,0.0,,
104,2024-08-12 13-47-51,0.000,-0.023,-0.008,0.0,0.0,0.0,,
105,2024-08-12 13-47-51,-0.002,-0.023,-0.008,0.0,0.0,0.0,,
106,2024-08-12 13-47-51,-0.002,-0.023,-0.008,0.0,0.0,0.0,,
107,2024-08-12 13-47-51,-0.002,-0.023,-0.010,0.0,0.0,0.0,,
108,2024-08-12 13-47-51,-0.002,-0.023,-0.010,0.0,0.0,0.0,,
109,2024-08-12 13-47-51,-0.003,-0.023,-0.010,0.0,0.0,0.0,,
110,2024-08-12 13-47-51,-0.003,-0.023,-0.010,0.0,0.0,0.0,,
111,2024-08-12 13-47-51,-0.003,-0.023,-0.012,0.0,0.0,0.0,,
112,2024-08-12 13-47-51,-0.003,-0.023,-0.012,0.0,0.0,0.0,,
113,2024-08-12 13-47-51,-0.003,-0.023,-0.012,0.0,0.0,0.0,,
114,2024-08-12 13-47-51,-0.003,-0.025,-0.012,0.0,0.0,0.0,,
115,2024-08-12 13-47-51,-0.003,-0.025,-0.013,0.0,0.0,0.0,,
116,2024-08-12 13-47-51,-0.003,-0.025,-0.013,0.0,0.0,0.0,,
117,2024-08-12 13-47-51,-0.003,-0.025,-0.013,0.0,0.0,0.0,,
118,2024-08-12 13-47-51,-0.005,-0.025,-0.013,0.0,0.0,0.0,,
119,2024-08-12 13-47-51,-0.005,-0.025,-0.013,0.0,0.0,0.0,,
120,2024-08-12 13-47-51,-0.005,-0.027,-0.015,0.0,0.0,0.0,,
121,2024-08-12 13-47-52,-0.005,-0.027,-0.015,0.0,0.0,0.0,,
122,2024-08-12 13-47-52,-0.005,-0.027,-0.015,0.0,0.0,0.0,,
123,2024-08-12 13-47-52,-0.003,-0.027,-0.015,0.0,0.0,0.0,,
